period_days,age_cohort,vax_dose,metric,vax_increase,novax_increase,diff,p_value,vax_before,vax_after,novax_before,novax_after,vax_vs_novax_ratio
60,between_12_and_30,3,prvopredpisy,124.24242424242425,112.70491803278688,11.537506209637371,0.6408430370928158,66.0,82.0,244.0,275.0,1.1023691460055096
60,between_12_and_30,3,kortikoidy,118.1200341913877,112.51907864325771,5.600955548129988,7.034580497607669e-12,44601.875,52683.75,214981.875,241895.625,1.049777829819313
60,between_12_and_30,3,imunosupresivy,85.96491228070175,118.55670103092784,-32.59178875022609,0.038093316613525496,114.0,98.0,388.0,460.0,0.7250953470633105
90,between_12_and_30,1,predpisy,110.32132424537488,104.19720186542305,6.124122379951828,0.3117371419466256,1027.0,1133.0,1501.0,1564.0,1.0587743458587449
90,between_12_and_30,1,prvopredpisy,114.4736842105263,117.53424657534246,-3.060562364816164,0.8321412402287964,304.0,348.0,365.0,429.0,0.9739602502760397
90,between_12_and_30,1,kortikoidy,116.74084651237978,93.53997401640457,23.200872495975204,0.0,185585.0,216653.5,322318.75,301496.875,1.2480316328921188
90,between_12_and_30,1,imunosupresivy,102.27272727272727,101.17416829745598,1.0985589752712883,0.9574617147206441,264.0,270.0,511.0,517.0,1.0108580974151573
90,between_12_and_30,2,predpisy,101.38067061143985,103.91276459268761,-2.5320939812477548,0.6705746868525353,1014.0,1028.0,1559.0,1620.0,0.9756325029829305
90,between_12_and_30,2,prvopredpisy,97.82608695652173,86.83035714285714,10.995729813664596,0.2691819014726682,322.0,315.0,448.0,389.0,1.1266346261316642
90,between_12_and_30,2,kortikoidy,104.43339784044477,110.32026506949495,-5.886867229050182,2.571581013309724e-41,188997.25,197376.25,305957.5,337533.125,0.9466383875587878
90,between_12_and_30,2,imunosupresivy,100.0,108.41487279843444,-8.414872798434445,0.4526023727274576,257.0,257.0,511.0,554.0,0.9223826714801444
90,between_12_and_30,3,predpisy,112.66094420600858,110.77399380804953,1.8869503979590547,0.8283491719521924,466.0,525.0,1615.0,1789.0,1.017034236404158
90,between_12_and_30,3,prvopredpisy,115.17857142857142,103.83631713554988,11.34225429302154,0.5082943623190787,112.0,129.0,391.0,406.0,1.1092320548909216
90,between_12_and_30,3,kortikoidy,111.96729930466591,105.1715503277278,6.795748976938114,3.683989454723364e-32,84401.875,94502.5,340698.125,358317.5,1.064615848637409
90,between_12_and_30,3,imunosupresivy,91.77215189873418,116.55172413793105,-24.779572239196867,0.06335777828816322,158.0,145.0,580.0,676.0,0.787394202681447
180,between_12_and_30,1,predpisy,111.70854271356785,108.40539605672777,3.3031466568400845,0.4570198277037243,1990.0,2223.0,2891.0,3134.0,1.0304703158421336
180,between_12_and_30,1,prvopredpisy,116.32996632996633,114.34599156118144,1.9839747687848899,0.8494368718497045,594.0,691.0,711.0,813.0,1.017350628051735
180,between_12_and_30,1,kortikoidy,110.94754291396104,100.35628351935063,10.591259394610418,2.1423887911353864e-275,386194.25,428473.03125,646781.25,649085.625,1.1055365844886855
180,between_12_and_30,1,imunosupresivy,107.31225296442688,109.91820040899796,-2.605947444571086,0.7612858780283656,506.0,543.0,978.0,1075.0,0.9762919385972976
180,between_12_and_30,2,predpisy,105.22006141248721,109.42301126664391,-4.202949854156699,0.3395471901653096,1954.0,2056.0,2929.0,3205.0,0.9615898904124026
180,between_12_and_30,2,prvopredpisy,110.1522842639594,102.6702269692924,7.482057294667001,0.37865905799457134,591.0,651.0,749.0,769.0,1.072874654274455
180,between_12_and_30,2,kortikoidy,106.54443836807843,107.99545893603633,-1.4510205679578974,2.309765844136355e-6,379430.0,404261.5625,623752.5,673624.375,0.9865640594312646
180,between_12_and_30,2,imunosupresivy,104.54545454545455,114.35845213849288,-9.812997593038332,0.2388918415554764,506.0,529.0,982.0,1123.0,0.9141908848053104
180,between_12_and_30,3,predpisy,116.00441501103754,112.00124688279303,4.003168128244511,0.5040571474693966,906.0,1051.0,3208.0,3593.0,1.0357421746601958
180,between_12_and_30,3,prvopredpisy,120.26431718061674,111.74968071519795,8.51463646541879,0.5063093980613419,227.0,273.0,783.0,875.0,1.076193832599119
180,between_12_and_30,3,kortikoidy,117.60153478312228,105.83408400583663,11.767450777285646,6.225891427577335e-164,153441.875,180450.0,671620.0,710802.875,1.1111877226304212
180,between_12_and_30,3,imunosupresivy,97.73462783171522,119.66041108132262,-21.925783249607406,0.026397985198672348,309.0,302.0,1119.0,1339.0,0.8167666060021607
365,between_12_and_30,1,predpisy,125.98584428715876,120.73757349011225,5.2482707970465015,0.12837089508682062,3956.0,4984.0,5613.0,6777.0,1.043468413728526
365,between_12_and_30,1,prvopredpisy,123.6156351791531,112.83276450511946,10.782870674033646,0.0831599521929541,1228.0,1518.0,1465.0,1653.0,1.0955650667722885
365,between_12_and_30,1,kortikoidy,134.19310488100894,115.9891219762724,18.203982904736534,0.0,737979.46875,990317.5625,1182923.96875,1372063.125,1.1569456048512934
365,between_12_and_30,1,imunosupresivy,124.22997946611909,131.7563893420337,-7.526409875914624,0.27669655098417334,974.0,1210.0,1839.0,2423.0,0.9428763195963393
365,between_12_and_30,2,predpisy,128.03687635574838,122.36421725239617,5.672659103352203,0.1121919017327121,3688.0,4722.0,5634.0,6894.0,1.0463588067715206
365,between_12_and_30,2,prvopredpisy,129.4478527607362,113.17567567567568,16.27217708506052,0.011672968312788818,1141.0,1477.0,1480.0,1675.0,1.1437780423038184
365,between_12_and_30,2,kortikoidy,134.09070778422299,120.43872579831338,13.6519819859096,0.0,709850.875,951844.0625,1161386.0,1398758.5,1.1133520958098744
365,between_12_and_30,2,imunosupresivy,124.97398543184184,132.60754115772704,-7.633555725885202,0.2656042753423139,961.0,1201.0,1883.0,2497.0,0.9424349802489314
365,between_12_and_30,3,predpisy,117.51784733662822,117.03021489739862,0.48763243922959987,0.9133509173342571,1821.0,2140.0,6189.0,7243.0,1.0041667225823443
365,between_12_and_30,3,prvopredpisy,115.15151515151516,116.55759162303664,-1.4060764715214873,0.8846562259990741,462.0,532.0,1528.0,1781.0,0.9879366375716742
365,between_12_and_30,3,kortikoidy,121.57605798913984,105.53559943829418,16.040458550845656,0.0,322232.75,391757.875,1313855.0,1386584.75,1.1519909740051686
365,between_12_and_30,3,imunosupresivy,105.48172757475083,127.83796514366463,-22.356237568913798,0.002883324057620422,602.0,635.0,2123.0,2714.0,0.8251205145217244
30,between_30_and_50,1,predpisy,86.48262732032366,93.23797139141743,-6.7553440710937736,0.12484397686709961,2101.0,1817.0,1538.0,1434.0,0.9275472860436387
30,between_30_and_50,1,prvopredpisy,87.11340206185567,93.89830508474576,-6.7849030228900915,0.538025013697317,388.0,338.0,295.0,277.0,0.9277420075179575
30,between_30_and_50,1,kortikoidy,102.52659127951456,91.17682908991624,11.349762189598323,2.2185290814307673e-191,258725.5625,265262.5,256377.5,233756.875,1.1244807732719624
30,between_30_and_50,1,imunosupresivy,77.38095238095238,96.49595687331536,-19.115004492362985,0.036717330561056444,420.0,325.0,371.0,358.0,0.8019087523277467
30,between_30_and_50,2,predpisy,94.61709211986683,96.73691366417403,-2.1198215443072,0.6693737328972764,1802.0,1705.0,1471.0,1423.0,0.9780867358279979
30,between_30_and_50,2,prvopredpisy,96.26168224299066,98.91696750902527,-2.6552852660346105,0.8610901906200863,321.0,309.0,277.0,274.0,0.9731564226754895
30,between_30_and_50,2,kortikoidy,84.18995113998659,98.12251526604194,-13.932564126055354,3.5525647821293522e-298,259158.75,218185.625,229369.375,225063.0,0.8580084898121532
30,between_30_and_50,2,imunosupresivy,113.33333333333333,89.82188295165395,23.51145038167938,0.02563909402810776,345.0,391.0,393.0,353.0,1.2617563739376771
30,between_30_and_50,3,predpisy,120.72072072072073,97.44389027431421,23.27683044640652,0.00012800581377674065,999.0,1206.0,1604.0,1563.0,1.238874190889546
30,between_30_and_50,3,prvopredpisy,129.67741935483872,95.16728624535315,34.510133109485565,0.02788391303238337,155.0,201.0,269.0,256.0,1.3626260080645163
30,between_30_and_50,3,kortikoidy,135.5034555481846,115.56092267706933,19.942532871115276,4.837138969400169e-265,126246.25,171068.03125,257690.375,297789.375,1.172571596082215
30,between_30_and_50,3,imunosupresivy,113.36206896551724,87.92270531400966,25.439363651507577,0.028940024300914344,232.0,263.0,414.0,364.0,1.2893378173550587
60,between_30_and_50,1,predpisy,86.73978065802592,91.42680284741566,-4.687022189389737,0.12989620531348578,4012.0,3480.0,3231.0,2954.0,0.9487347031350094
60,between_30_and_50,1,prvopredpisy,84.95934959349594,91.11842105263158,-6.159071459135632,0.40091784104637274,738.0,627.0,608.0,554.0,0.9324058583546124
60,between_30_and_50,1,kortikoidy,93.0008409240288,82.45186785517397,10.54897306885482,0.0,522713.6875,486128.125,567532.625,467941.25,1.1279409835491419
60,between_30_and_50,1,imunosupresivy,90.19867549668874,100.39735099337747,-10.198675496688736,0.15072678525291405,755.0,681.0,755.0,758.0,0.8984168865435357
60,between_30_and_50,2,predpisy,92.53930189181987,99.83558040118382,-7.296278509363944,0.029555476795599375,3753.0,3473.0,3041.0,3036.0,0.9269170522168124
60,between_30_and_50,2,prvopredpisy,90.79320113314448,99.3006993006993,-8.507498167554829,0.2770837434757041,706.0,641.0,572.0,568.0,0.9143258987351873
60,between_30_and_50,2,kortikoidy,93.04275536785602,96.15492041735078,-3.112165049494763,1.902681063398372e-30,506720.0,471466.25,493182.25,474219.0,0.967633845090956
60,between_30_and_50,2,imunosupresivy,100.53619302949062,93.7738246505718,6.762368378918822,0.344197041625632,746.0,750.0,787.0,738.0,1.0721136031735652
60,between_30_and_50,3,predpisy,117.19348659003832,100.5044136191677,16.689072970870612,0.00008537522504598224,2088.0,2447.0,3172.0,3188.0,1.166053135080306
60,between_30_and_50,3,prvopredpisy,115.68047337278107,98.59402460456941,17.086448768211653,0.09640777390309907,338.0,391.0,569.0,561.0,1.1733010579164425
60,between_30_and_50,3,kortikoidy,137.61422286442368,101.90330402107861,35.71091884334507,0.0,270770.0,372618.03125,587609.75,598793.75,1.3504392638334701
60,between_30_and_50,3,imunosupresivy,112.3931623931624,92.29813664596274,20.095025747199657,0.01647856997031804,468.0,526.0,805.0,743.0,1.2177186504238995
90,between_30_and_50,1,predpisy,86.04304635761589,93.6899289594651,-7.646882601849214,0.002515994879530638,6040.0,5197.0,4786.0,4484.0,0.918380954209522
90,between_30_and_50,1,prvopredpisy,84.19182948490231,95.82863585118376,-11.636806366281448,0.05061503224396758,1126.0,948.0,887.0,850.0,0.8785665029777453
90,between_30_and_50,1,kortikoidy,87.44047213514294,85.24713849269901,2.193333642443932,3.742736063712062e-29,840310.25,734771.25,840313.25,716343.0,1.0257291174956187
90,between_30_and_50,1,imunosupresivy,94.27792915531336,100.89365504915102,-6.615725893837663,0.26385995298580567,1101.0,1038.0,1119.0,1129.0,0.9344287220973928
90,between_30_and_50,2,predpisy,95.19832985386222,101.45021645021646,-6.25188659635424,0.02398103036358464,5748.0,5472.0,4620.0,4687.0,0.9383748323551172
90,between_30_and_50,2,prvopredpisy,94.89603024574669,100.23174971031285,-5.335719464566168,0.41485327579252285,1058.0,1004.0,863.0,865.0,0.9467661745905133
90,between_30_and_50,2,kortikoidy,97.88175025185478,97.91787480570864,-0.0361245538538526,0.872082673167835,776116.875,759676.78125,774046.875,757930.25,0.9996310729381582
90,between_30_and_50,2,imunosupresivy,104.3676069153776,100.9657594381036,3.4018474772740035,0.5929042128169018,1099.0,1147.0,1139.0,1150.0,1.0336930806662183
90,between_30_and_50,3,predpisy,113.6280487804878,101.64314303770803,11.984905742779773,0.00040141707877074166,3280.0,3727.0,4747.0,4825.0,1.1179116011626438
90,between_30_and_50,3,prvopredpisy,101.85528756957329,95.65727699530517,6.198010574268125,0.43571694489856155,539.0,549.0,852.0,815.0,1.0647939264941895
90,between_30_and_50,3,kortikoidy,136.19684174761105,98.43630246914616,37.76053927846489,0.0,428599.375,583738.8125,894418.5,880432.5,1.3836037958689127
90,between_30_and_50,3,imunosupresivy,102.10526315789474,100.0871839581517,2.018079199743042,0.7667837526995454,760.0,776.0,1147.0,1148.0,1.0201632129103246
180,between_30_and_50,1,predpisy,97.43119266055047,100.7654986522911,-3.334305991740635,0.09055436904252963,11445.0,11151.0,9275.0,9346.0,0.9669102417361498
180,between_30_and_50,1,prvopredpisy,90.94982078853047,103.6904761904762,-12.74065540194573,0.004418865324698569,2232.0,2030.0,1680.0,1742.0,0.8771280076046566
180,between_30_and_50,1,kortikoidy,98.36808742243711,98.93319824714546,-0.5651108247083414,0.0002745221459439678,1632224.0,1605587.53125,1617732.625,1600474.625,0.9942879555627361
180,between_30_and_50,1,imunosupresivy,103.04307116104869,103.74087591240877,-0.6978047513600814,0.8813648640741183,2136.0,2201.0,2192.0,2274.0,0.9932735795295458
180,between_30_and_50,2,predpisy,96.2813812012681,98.91903348876643,-2.6376522874983266,0.17112936754302832,11671.0,11237.0,9436.0,9334.0,0.9733352399991063
180,between_30_and_50,2,prvopredpisy,88.12362030905078,96.8361581920904,-8.712537883039616,0.03966380040310154,2265.0,1996.0,1770.0,1714.0,0.910028051032788
180,between_30_and_50,2,kortikoidy,93.68204571528334,102.1185622506743,-8.436516535390965,0.0,1686864.75,1580289.40625,1591887.375,1625612.5,0.9173850830891886
180,between_30_and_50,2,imunosupresivy,106.4516129032258,102.36924452391595,4.082368379309841,0.3554430931785283,2201.0,2343.0,2237.0,2290.0,1.0398788561769263
180,between_30_and_50,3,predpisy,116.81443459324935,103.01802282179801,13.796411771451332,1.8698800471574645e-8,6429.0,7510.0,9377.0,9660.0,1.133922311781469
180,between_30_and_50,3,prvopredpisy,106.8014705882353,95.01758499413833,11.783885594096972,0.0332632803177315,1088.0,1162.0,1706.0,1621.0,1.1240179446238705
180,between_30_and_50,3,kortikoidy,138.61023256407256,101.71042772637647,36.899804837696095,0.0,862337.625,1195288.1875,1648250.0,1676442.125,1.3627927407498939
180,between_30_and_50,3,imunosupresivy,109.23913043478262,104.26457789382071,4.974552540961909,0.3185572216168474,1472.0,1608.0,2298.0,2396.0,1.0477108586775061
365,between_30_and_50,1,predpisy,109.57553628480146,108.33902161547213,1.236514669329324,0.42000680597539025,21910.0,24008.0,17580.0,19046.0,1.0114133822780687
365,between_30_and_50,1,prvopredpisy,95.43181818181819,104.15768401601477,-8.725865834196583,0.00771582041269179,4400.0,4199.0,3247.0,3382.0,0.9162244637385087
365,between_30_and_50,1,kortikoidy,113.24962566157488,112.24126863007153,1.0083570315033512,1.4266946925888842e-15,3058349.70625,3463569.59375,2957683.515625,3319741.5,1.00898383494601
365,between_30_and_50,1,imunosupresivy,113.7947725072604,110.91515729265969,2.879615214600719,0.3988802406387121,4132.0,4702.0,4196.0,4654.0,1.0259623236795543
365,between_30_and_50,2,predpisy,111.5234375,108.01602075929372,3.507416740706276,0.02208137122998627,22016.0,24553.0,17727.0,19148.0,1.0324712641333298
365,between_30_and_50,2,prvopredpisy,97.1917808219178,102.22968845448992,-5.037907632572114,0.1246749061730586,4380.0,4257.0,3274.0,3347.0,0.9507197203793215
365,between_30_and_50,2,kortikoidy,112.2539323100938,111.98429127858066,0.2696410315131459,0.030791942423471514,3134726.2375,3518853.46875,2975528.609375,3332124.625,1.0024078469259796
365,between_30_and_50,2,imunosupresivy,116.67057444314186,110.66073102155576,6.009843421586098,0.07490035417823868,4265.0,4976.0,4268.0,4723.0,1.0543087269179112
365,between_30_and_50,3,predpisy,112.08536128790716,101.81645369099166,10.268907596915497,9.45480252864016e-10,13355.0,14969.0,18938.0,19282.0,1.100857054283988
365,between_30_and_50,3,prvopredpisy,101.30605137135393,90.35012809564475,10.955923275709182,0.002838367802950562,2297.0,2327.0,3513.0,3174.0,1.1212607387131897
365,between_30_and_50,3,kortikoidy,116.6251565418673,97.20976503296612,19.41539150890118,0.0,1901348.375,2217450.51875,3255956.75,3165107.90625,1.19972676101333
365,between_30_and_50,3,imunosupresivy,115.58620689655173,107.90626368812966,7.679943208422074,0.03539773454437933,2900.0,3352.0,4566.0,4927.0,1.0711723578032375
30,between_50_and_60,1,predpisy,92.5300133392619,104.85436893203884,-12.32435559277694,0.019446129480614374,2249.0,2081.0,1030.0,1080.0,0.8824621642540718
30,between_50_and_60,1,prvopredpisy,100.41152263374487,108.92857142857142,-8.51704879482655,0.6335470568006504,243.0,244.0,112.0,122.0,0.9218106995884775
30,between_50_and_60,1,kortikoidy,92.31279615817768,97.1980135634814,-4.88521740530372,9.61576585768986e-28,235305.0,217216.625,150772.5,146547.875,0.949739534521319
30,between_50_and_60,1,imunosupresivy,79.8913043478261,104.25531914893618,-24.364014801110088,0.03988755979746893,368.0,294.0,188.0,196.0,0.7663043478260869
30,between_50_and_60,2,predpisy,80.7843137254902,99.67391304347825,-18.889599317988058,0.0002474264860569354,2040.0,1648.0,920.0,917.0,0.8104860264716575
30,between_50_and_60,2,prvopredpisy,82.93838862559242,86.11111111111111,-3.1727224855186904,0.8615388354880873,211.0,175.0,108.0,93.0,0.9631554808133312
30,between_50_and_60,2,kortikoidy,89.10725256805563,102.13653632579155,-13.029283757735925,7.990751771529752e-159,217698.75,193985.375,123020.375,125648.75,0.872432684459011
30,between_50_and_60,2,imunosupresivy,87.62214983713355,120.58823529411764,-32.96608545698409,0.0170146037599527,307.0,269.0,170.0,205.0,0.7266227059664734
30,between_50_and_60,3,predpisy,102.05259781911482,113.5306553911205,-11.478057572005682,0.06380026439187103,1559.0,1591.0,946.0,1074.0,0.8988990459672498
30,between_50_and_60,3,prvopredpisy,115.15151515151516,108.19672131147541,6.954793840039741,0.7300683533977951,132.0,152.0,122.0,132.0,1.064279155188246
30,between_50_and_60,3,kortikoidy,94.5359349550607,104.8657296603319,-10.329794705271198,1.1895265573324693e-102,189561.25,179203.5,157727.5,165402.09375,0.9014950380955704
30,between_50_and_60,3,imunosupresivy,89.6875,114.99999999999999,-25.312499999999986,0.0686968807695984,320.0,287.0,160.0,184.0,0.7798913043478262
60,between_50_and_60,1,predpisy,89.66704936854191,92.05794205794206,-2.3908926894001468,0.5063201560346593,4355.0,3905.0,2002.0,1843.0,0.9740283930321264
60,between_50_and_60,1,prvopredpisy,90.85106382978724,79.67479674796748,11.17626708181976,0.2687635174092204,470.0,427.0,246.0,196.0,1.1402735562310031
60,between_50_and_60,1,kortikoidy,91.75557577096691,85.62638639372715,6.1291893772397685,2.8650693169997957e-90,470969.0625,432140.375,295224.125,252789.75,1.0715806147541547
60,between_50_and_60,1,imunosupresivy,91.03554868624421,103.125,-12.089451313755788,0.18845287011693257,647.0,589.0,352.0,363.0,0.8827689569575196
60,between_50_and_60,2,predpisy,84.61353816610657,92.53490870032223,-7.921370534215669,0.02856720193031274,4166.0,3525.0,1862.0,1723.0,0.9143958680515986
60,between_50_and_60,2,prvopredpisy,85.25345622119815,89.65517241379311,-4.401716192594961,0.7094204995922142,434.0,370.0,203.0,182.0,0.9509039347749024
60,between_50_and_60,2,kortikoidy,95.90522139962891,90.41432021051993,5.490901189108982,2.6817101077543645e-61,441608.125,423525.25,259500.375,234625.5,1.0607304371290303
60,between_50_and_60,2,imunosupresivy,87.75510204081633,106.77966101694916,-19.024558976132838,0.0371528844049717,686.0,602.0,354.0,378.0,0.821833495302883
60,between_50_and_60,3,predpisy,102.41710567090176,110.828025477707,-8.41091980680524,0.04514955871048573,3227.0,3305.0,2041.0,2262.0,0.9241083672604354
60,between_50_and_60,3,prvopredpisy,100.64308681672026,107.8125,-7.169413183279744,0.5953152510138038,311.0,313.0,256.0,276.0,0.9335010951116082
60,between_50_and_60,3,kortikoidy,104.36454914380934,94.9753908481283,9.389158295681042,4.975394265212502e-177,372102.4375,388343.03125,354949.25,337114.4375,1.0988588539813953
60,between_50_and_60,3,imunosupresivy,95.60260586319218,112.25071225071225,-16.648106387520073,0.09313511837230867,614.0,587.0,351.0,394.0,0.8516881892888439
90,between_50_and_60,1,predpisy,87.90384320930946,88.37900297127766,-0.4751597619682002,0.8724488635958656,6531.0,5741.0,3029.0,2677.0,0.9946236125550927
90,between_50_and_60,1,prvopredpisy,82.3841059602649,74.87562189054727,7.508484069717639,0.32726497691017475,755.0,622.0,402.0,301.0,1.1002794217949
90,between_50_and_60,1,kortikoidy,88.04033584588923,80.27654634768908,7.763789498200154,1.5703518870643386e-241,748416.1875,658908.125,459154.5,368593.375,1.0967130482242482
90,between_50_and_60,1,imunosupresivy,94.6372239747634,104.44015444015444,-9.802930465391043,0.20374647181876443,951.0,900.0,518.0,541.0,0.9061382997953317
90,between_50_and_60,2,predpisy,89.84926234765875,91.9002050580998,-2.050942710441049,0.4956183522207289,6236.0,5603.0,2926.0,2689.0,0.9776829365163612
90,between_50_and_60,2,prvopredpisy,90.5829596412556,88.40579710144928,2.177162539806318,0.8094551739544678,669.0,606.0,345.0,305.0,1.0246269205322354
90,between_50_and_60,2,kortikoidy,100.8536754917155,89.51570409596049,11.33797139575502,0.0,672057.1875,677794.375,418943.25,375020.0,1.1266590204507665
90,between_50_and_60,2,imunosupresivy,97.327852004111,100.93283582089552,-3.604983816784525,0.647834720922508,973.0,947.0,536.0,541.0,0.9642833396340756
90,between_50_and_60,3,predpisy,106.30313083143272,114.77966101694915,-8.476530185516424,0.01726370775574438,4823.0,5127.0,2950.0,3386.0,0.9261495450464459
90,between_50_and_60,3,prvopredpisy,107.80911062906723,107.94520547945206,-0.13609485038482205,1.0,461.0,497.0,365.0,394.0,0.9987392228327295
90,between_50_and_60,3,kortikoidy,106.01915886382116,101.01034031085223,5.008818552968933,2.609616421407136e-69,570845.4375,605205.53125,478298.0,483130.4375,1.0495871861985084
90,between_50_and_60,3,imunosupresivy,103.037120359955,105.03597122302158,-1.998850863066579,0.8204190266369694,889.0,916.0,556.0,584.0,0.9809698445228594
180,between_50_and_60,1,predpisy,95.09163346613546,97.66330323951142,-2.571669773375959,0.2440235319212961,12550.0,11934.0,5649.0,5517.0,0.9736680033536328
180,between_50_and_60,1,prvopredpisy,85.53333333333333,92.41773962804005,-6.8844062947067215,0.2578323127333936,1500.0,1283.0,699.0,646.0,0.9255077399380804
180,between_50_and_60,1,kortikoidy,92.03981325077318,91.10717269873308,0.9326405520400982,2.021282245813385e-7,1504522.9625,1384760.125,855110.5,779067.0,1.0102367412401665
180,between_50_and_60,1,imunosupresivy,103.2733224222586,109.02845927379785,-5.755136851539248,0.3279793170110993,1833.0,1893.0,1019.0,1111.0,0.9472143613706706
180,between_50_and_60,2,predpisy,94.95643833426584,95.72357167293876,-0.7671333386729202,0.7253168630499032,12511.0,11880.0,5846.0,5596.0,0.991985951576337
180,between_50_and_60,2,prvopredpisy,83.80041011619959,89.86301369863014,-6.062603582430555,0.30393361574792266,1463.0,1226.0,730.0,656.0,0.9325350515979527
180,between_50_and_60,2,kortikoidy,97.28384654756852,98.52291877770983,-1.2390722301413177,5.403496918002e-11,1474572.43125,1434520.78125,858703.625,846019.875,0.987423512767248
180,between_50_and_60,2,imunosupresivy,103.31196581196582,105.78034682080926,-2.468381008843437,0.665354687973658,1872.0,1934.0,1038.0,1098.0,0.9766650319929009
180,between_50_and_60,3,predpisy,113.25895730529929,114.31612559872273,-1.0571682934234445,0.6943041540145938,9322.0,10558.0,5637.0,6444.0,0.9907522382525947
180,between_50_and_60,3,prvopredpisy,109.3716719914803,100.29585798816566,9.075814003314633,0.2297020779572673,939.0,1027.0,676.0,678.0,1.0904904169062049
180,between_50_and_60,3,kortikoidy,116.80531850099905,113.19881896447122,3.606499536527835,5.685434229540711e-57,1116165.0625,1303740.15625,846799.25,958566.75,1.031859868941387
180,between_50_and_60,3,imunosupresivy,108.84549109707065,102.61732851985559,6.228162577215059,0.282745357903577,1741.0,1895.0,1108.0,1137.0,1.0606930882634502
365,between_50_and_60,1,predpisy,106.02882272783583,111.8014132329999,-5.772590505164075,0.0008939590201410142,24217.0,25677.0,10897.0,12183.0,0.9483674638965994
365,between_50_and_60,1,prvopredpisy,87.97239566217549,101.53846153846153,-13.566065876286046,0.002015026953349506,3043.0,2677.0,1365.0,1386.0,0.8663948057638495
365,between_50_and_60,1,kortikoidy,105.95921083528555,113.96616771502252,-8.006956879736975,0.0,2861084.26875,3031582.3125,1574250.75,1794113.25,0.9297426855682405
365,between_50_and_60,1,imunosupresivy,108.25862537353981,113.5678391959799,-5.3092138224400856,0.21334828499224548,3681.0,3985.0,1990.0,2260.0,0.9532507278466558
