period_days,age_cohort,vax_dose,metric,vax_increase,novax_increase,diff,p_value,vax_before,vax_after,novax_before,novax_after,vax_vs_novax_ratio
30,between_50_and_60,3,prvopredpisy,118.5185185185185,127.84810126582278,-9.329582747304272,0.6226216145730997,216.0,256.0,158.0,202.0,0.927026035936927
30,between_50_and_60,3,kortikoidy,97.7690053022735,106.41782574402185,-8.648820441748356,5.603910369822475e-102,284665.625,278314.75,227416.875,242012.09375,0.9187277095610629
30,between_50_and_60,3,imunosupresivy,94.02654867256636,120.1834862385321,-26.156937565965734,0.03559664416075032,452.0,425.0,218.0,262.0,0.7823583057488347
60,between_50_and_60,1,predpisy,89.3235158766682,90.26516527424627,-0.9416493975780753,0.7536994828460705,6519.0,5823.0,2753.0,2485.0,0.9895679646215999
60,between_50_and_60,1,prvopredpisy,94.16243654822335,76.88172043010752,17.280716118115834,0.031727465581924325,788.0,742.0,372.0,286.0,1.224770153704164
60,between_50_and_60,1,kortikoidy,89.92699372470653,82.91388021293909,7.013113511767443,1.9553813358296265e-179,752803.4375,676973.5,417701.625,346332.625,1.084583105913707
60,between_50_and_60,1,imunosupresivy,92.3474663908997,98.7603305785124,-6.412864187612698,0.4043045902509535,967.0,893.0,484.0,478.0,0.935066396091955
60,between_50_and_60,2,predpisy,84.62959852175373,94.46435682994823,-9.834758308194495,0.0014295373937769163,5953.0,5038.0,2511.0,2372.0,0.8958892153799478
60,between_50_and_60,2,prvopredpisy,82.65162200282089,85.09933774834437,-2.4477157455234817,0.7994710143783386,709.0,586.0,302.0,257.0,0.9712369589436539
60,between_50_and_60,2,kortikoidy,91.97617203922512,99.02686566743456,-7.050693628209444,5.892828530555146e-137,667493.125,613934.625,354755.75,351303.5,0.9288001939606164
60,between_50_and_60,2,imunosupresivy,87.66564729867483,107.51072961373391,-19.845082315059088,0.01098253574877428,981.0,860.0,466.0,501.0,0.8154130068100293
60,between_50_and_60,3,predpisy,101.37585991244529,111.61242603550296,-10.23656612305767,0.0041014909414646425,4797.0,4863.0,2704.0,3018.0,0.9082847090896357
60,between_50_and_60,3,prvopredpisy,107.52475247524754,110.28571428571428,-2.760961810466739,0.809882394565623,505.0,543.0,350.0,386.0,0.974965372184887
60,between_50_and_60,3,kortikoidy,104.27533999426937,94.16359088993892,10.111749104330457,1.4088445619247975e-305,574324.9375,598879.28125,509085.5,479373.1875,1.1073849139435363
60,between_50_and_60,3,imunosupresivy,98.2896237172178,116.63157894736842,-18.34195523015063,0.03054091903177481,877.0,862.0,475.0,554.0,0.8427359434237988
90,between_50_and_60,1,predpisy,87.84228947910233,86.78477376107254,1.0575157180297907,0.6644204536699441,9714.0,8533.0,4177.0,3625.0,1.0121854983564427
90,between_50_and_60,1,prvopredpisy,85.69144684252598,70.38269550748753,15.308751335038451,0.010290040821307345,1251.0,1072.0,601.0,423.0,1.2175073180226503
90,between_50_and_60,1,kortikoidy,85.01122834412617,79.19046899343289,5.8207593506932795,2.9144927874250516e-210,1189706.8125,1011384.375,659993.25,522651.75,1.0735032817039636
90,between_50_and_60,1,imunosupresivy,95.14426460239268,100.98730606488012,-5.8430414624874345,0.3616153586575398,1421.0,1352.0,709.0,716.0,0.9421408324454806
90,between_50_and_60,2,predpisy,89.72625887124028,92.98642533936652,-3.2601664681262434,0.19977228460468216,8877.0,7965.0,3978.0,3699.0,0.9649393289802483
90,between_50_and_60,2,prvopredpisy,87.77046095954844,81.85328185328186,5.9171791062665875,0.3833764691298015,1063.0,933.0,518.0,424.0,1.07229006549637
90,between_50_and_60,2,kortikoidy,96.27991066029634,95.80203931083874,0.477871349457601,0.034223941237056056,1020682.8125,982712.5,580698.625,556321.125,1.0049881124963018
90,between_50_and_60,2,imunosupresivy,96.89306358381504,101.38504155124654,-4.4919779674315095,0.49528700248378976,1384.0,1341.0,722.0,732.0,0.955693878517957
90,between_50_and_60,3,predpisy,104.65538934712708,114.82228384169397,-10.16689449456689,0.0006853494259383087,7153.0,7486.0,3967.0,4555.0,0.9114553886719059
90,between_50_and_60,3,prvopredpisy,113.44873501997337,105.02901353965184,8.419721480321527,0.34157867730168195,751.0,852.0,517.0,543.0,1.0801656722896176
90,between_50_and_60,3,kortikoidy,106.38960164666375,99.19119202882756,7.198409617836191,2.702129724335363e-212,870274.8125,925881.90625,705366.75,699661.6875,1.0725710566694686
90,between_50_and_60,3,imunosupresivy,101.54083204930662,109.2741935483871,-7.7333614990804875,0.2624908861438989,1298.0,1318.0,744.0,813.0,0.9292297545471602
180,between_50_and_60,1,predpisy,95.99313415222872,96.75466838377335,-0.7615342315446298,0.6856868293529115,18643.0,17896.0,7765.0,7513.0,0.9921292249328577
180,between_50_and_60,1,prvopredpisy,87.2340425531915,87.14555765595463,0.08848489723686725,1.0,2491.0,2173.0,1058.0,922.0,1.0010153689943233
180,between_50_and_60,1,kortikoidy,90.19881911961535,92.77736232453167,-2.578543204916315,6.239178538830723e-69,2386941.5875,2152993.125,1224900.5,1136430.375,0.9722071942949114
180,between_50_and_60,1,imunosupresivy,102.24150397686189,106.06276747503567,-3.821263498173778,0.43593380307928187,2766.0,2828.0,1402.0,1487.0,0.9639716783830555
180,between_50_and_60,2,predpisy,96.03832065370527,95.69354031046569,0.3447803432395773,0.8548084072334783,17745.0,17042.0,7988.0,7644.0,1.0036029636077939
180,between_50_and_60,2,prvopredpisy,83.42757720748152,84.80436760691538,-1.3767903994338582,0.7655735334719342,2299.0,1918.0,1099.0,932.0,0.9837651003328561
180,between_50_and_60,2,kortikoidy,93.38648503775406,102.25951420332025,-8.873029165566194,0.0,2249135.30625,2100388.40625,1221092.125,1248682.875,0.9132302824368581
180,between_50_and_60,2,imunosupresivy,103.45724907063196,105.53977272727273,-2.082523656640774,0.6790290353805094,2690.0,2783.0,1408.0,1486.0,0.9802678781389623
180,between_50_and_60,3,predpisy,111.94430343027051,114.81627296587926,-2.8719695356087556,0.19669136357009134,13789.0,15436.0,7620.0,8749.0,0.9749863894601226
180,between_50_and_60,3,prvopredpisy,111.133069828722,103.17460317460319,7.9584666541188085,0.20384629367642038,1518.0,1687.0,945.0,975.0,1.07713590757069
180,between_50_and_60,3,kortikoidy,115.4702045998659,110.3514047517429,5.11879984812299,6.761153375032632e-172,1697584.8125,1960204.65625,1243854.125,1372610.5,1.046386358738602
180,between_50_and_60,3,imunosupresivy,109.01835594573024,108.67208672086721,0.3462692248630219,0.9456534798513547,2506.0,2732.0,1476.0,1604.0,1.0031863676801611
365,between_50_and_60,1,predpisy,106.27131697656509,110.77944727663001,-4.50813030006492,0.0020249796111709876,36356.0,38636.0,14908.0,16515.0,0.9593053548208491
365,between_50_and_60,1,prvopredpisy,89.61889638745534,97.22359940505702,-7.604703017601679,0.031322154190190674,5038.0,4515.0,2017.0,1961.0,0.9217813055252291
365,between_50_and_60,1,kortikoidy,104.23419378098234,117.56482480270908,-13.330631021726745,0.0,4537700.76875,4729835.8125,2212516.375,2601141.0,0.8866103781969011
365,between_50_and_60,1,imunosupresivy,108.46905537459284,112.85038223516564,-4.381326860572798,0.22182506868609037,5526.0,5994.0,2747.0,3100.0,0.9611757906903436
